haldtopic,year,N_present,N_not_present,N,alpha,beta,mean_from_alphabeta,sd_from_alphabeta,proportion_present,sd_proportion_present,originaltopic,topic_order,topic_use,topic_discipline,topic_majortaxon,topic_label
topic134,1905,4,118,122,5,119,0.040322581,0.017594697,0.032786885,0.016122458,topic77,134,1,NA,NA,stratigraphy
topic134,1906,6,99,105,7,100,0.065420561,0.023793228,0.057142857,0.022652142,topic77,134,1,NA,NA,stratigraphy
topic134,1907,3,114,117,4,115,0.033613445,0.016452857,0.025641026,0.014612828,topic77,134,1,NA,NA,stratigraphy
topic134,1908,8,149,157,9,150,0.056603774,0.018268789,0.050955414,0.017550466,topic77,134,1,NA,NA,stratigraphy
topic134,1909,10,149,159,11,150,0.068322981,0.019822507,0.062893082,0.019252957,topic77,134,1,NA,NA,stratigraphy
topic134,1910,7,131,138,8,132,0.057142857,0.019547642,0.050724638,0.018679534,topic77,134,1,NA,NA,stratigraphy
topic134,1911,4,144,148,5,145,0.033333333,0.01460795,0.027027027,0.013329648,topic77,134,1,NA,NA,stratigraphy
topic134,1912,5,124,129,6,125,0.045801527,0.018195851,0.03875969,0.016994613,topic77,134,1,NA,NA,stratigraphy
topic134,1913,5,132,137,6,133,0.043165468,0.017176024,0.03649635,0.016021055,topic77,134,1,NA,NA,stratigraphy
topic134,1914,9,142,151,10,143,0.065359477,0.019916647,0.059602649,0.019266375,topic77,134,1,NA,NA,stratigraphy
topic134,1915,2,151,153,3,152,0.019354839,0.011030328,0.013071895,0.009182614,topic77,134,1,NA,NA,stratigraphy
topic134,1916,10,157,167,11,158,0.065088757,0.018919677,0.05988024,0.018360103,topic77,134,1,NA,NA,stratigraphy
topic134,1917,7,115,122,8,116,0.064516129,0.021973402,0.057377049,0.021055143,topic77,134,1,NA,NA,stratigraphy
topic134,1918,8,114,122,9,115,0.072580645,0.023205636,0.06557377,0.022410816,topic77,134,1,NA,NA,stratigraphy
topic134,1919,3,111,114,4,112,0.034482759,0.016868951,0.026315789,0.014992182,topic77,134,1,NA,NA,stratigraphy
topic134,1920,9,128,137,10,129,0.071942446,0.02183816,0.065693431,0.021166322,topic77,134,1,NA,NA,stratigraphy
topic134,1921,6,114,120,7,115,0.057377049,0.020969378,0.05,0.019895561,topic77,134,1,NA,NA,stratigraphy
topic134,1922,6,148,154,7,149,0.044871795,0.016522194,0.038961039,0.015592846,topic77,134,1,NA,NA,stratigraphy
topic134,1923,4,155,159,5,156,0.031055901,0.013628998,0.025157233,0.012419387,topic77,134,1,NA,NA,stratigraphy
topic134,1924,2,142,144,3,143,0.020547945,0.011700842,0.013888889,0.009752488,topic77,134,1,NA,NA,stratigraphy
topic134,1925,4,147,151,5,148,0.032679739,0.014327291,0.026490066,0.013068425,topic77,134,1,NA,NA,stratigraphy
topic134,1926,4,169,173,5,170,0.028571429,0.012557844,0.023121387,0.011426262,topic77,134,1,NA,NA,stratigraphy
topic134,1927,6,172,178,7,173,0.038888889,0.014370116,0.033707865,0.01352726,topic77,134,1,NA,NA,stratigraphy
topic134,1928,9,164,173,10,165,0.057142857,0.017496355,0.052023121,0.016883949,topic77,134,1,NA,NA,stratigraphy
topic134,1929,4,170,174,5,171,0.028409091,0.012487737,0.022988506,0.011361367,topic77,134,1,NA,NA,stratigraphy
topic134,1930,2,187,189,3,188,0.015706806,0.00897337,0.010582011,0.007442916,topic77,134,1,NA,NA,stratigraphy
topic134,1931,6,217,223,7,218,0.031111111,0.011548898,0.02690583,0.010835481,topic77,134,1,NA,NA,stratigraphy
topic134,1932,5,224,229,6,225,0.025974026,0.010442655,0.021834061,0.009657301,topic77,134,1,NA,NA,stratigraphy
topic134,1933,5,182,187,6,183,0.031746032,0.012719281,0.026737968,0.011796639,topic77,134,1,NA,NA,stratigraphy
topic134,1934,10,202,212,11,203,0.051401869,0.015059528,0.047169811,0.014560353,topic77,134,1,NA,NA,stratigraphy
topic134,1935,17,245,262,18,246,0.068181818,0.015483778,0.064885496,0.015217929,topic77,134,1,NA,NA,stratigraphy
topic134,1936,15,260,275,16,261,0.057761733,0.013991945,0.054545455,0.013694093,topic77,134,1,NA,NA,stratigraphy
topic134,1937,14,237,251,15,238,0.059288538,0.014818244,0.055776892,0.014485304,topic77,134,1,NA,NA,stratigraphy
topic134,1938,5,244,249,6,245,0.023904382,0.009622428,0.020080321,0.008889573,topic77,134,1,NA,NA,stratigraphy
topic134,1939,8,290,298,9,291,0.03,0.009832484,0.026845638,0.009363099,topic77,134,1,NA,NA,stratigraphy
topic134,1940,5,249,254,6,250,0.0234375,0.009437112,0.019685039,0.008716339,topic77,134,1,NA,NA,stratigraphy
topic134,1941,6,261,267,7,262,0.026022305,0.0096887,0.02247191,0.009070453,topic77,134,1,NA,NA,stratigraphy
topic134,1942,7,268,275,8,269,0.028880866,0.010044284,0.025454545,0.009497677,topic77,134,1,NA,NA,stratigraphy
topic134,1943,5,231,236,6,232,0.025210084,0.010140134,0.021186441,0.009373958,topic77,134,1,NA,NA,stratigraphy
topic134,1944,5,196,201,6,197,0.02955665,0.011857622,0.024875622,0.010985478,topic77,134,1,NA,NA,stratigraphy
topic134,1945,5,226,231,6,227,0.025751073,0.010354394,0.021645022,0.009574614,topic77,134,1,NA,NA,stratigraphy
topic134,1946,4,207,211,5,208,0.023474178,0.010349758,0.018957346,0.009388398,topic77,134,1,NA,NA,stratigraphy
topic134,1947,14,241,255,15,242,0.058365759,0.01459521,0.054901961,0.014264688,topic77,134,1,NA,NA,stratigraphy
topic134,1948,7,260,267,8,261,0.029739777,0.01033787,0.026217228,0.009778423,topic77,134,1,NA,NA,stratigraphy
topic134,1949,14,301,315,15,302,0.047318612,0.011906285,0.044444444,0.011611316,topic77,134,1,NA,NA,stratigraphy
topic134,1950,19,322,341,20,323,0.058309038,0.012634059,0.055718475,0.012421475,topic77,134,1,NA,NA,stratigraphy
topic134,1951,16,342,358,17,343,0.047222222,0.011163887,0.044692737,0.01092065,topic77,134,1,NA,NA,stratigraphy
topic134,1952,25,379,404,26,380,0.064039409,0.012135432,0.061881188,0.011987195,topic77,134,1,NA,NA,stratigraphy
topic134,1953,15,408,423,16,409,0.037647059,0.009222059,0.035460993,0.008992183,topic77,134,1,NA,NA,stratigraphy
topic134,1954,17,486,503,18,487,0.035643564,0.008242028,0.033797217,0.00805732,topic77,134,1,NA,NA,stratigraphy
topic134,1955,37,577,614,38,578,0.061688312,0.009685731,0.060260586,0.009603648,topic77,134,1,NA,NA,stratigraphy
topic134,1956,38,612,650,39,613,0.059815951,0.009280222,0.058461538,0.009202323,topic77,134,1,NA,NA,stratigraphy
topic134,1957,29,604,633,30,605,0.047244094,0.008412712,0.045813586,0.008310208,topic77,134,1,NA,NA,stratigraphy
topic134,1958,31,626,657,32,627,0.048558422,0.008366646,0.04718417,0.00827218,topic77,134,1,NA,NA,stratigraphy
topic134,1959,44,675,719,45,676,0.062413315,0.009002761,0.061196106,0.008938917,topic77,134,1,NA,NA,stratigraphy
topic134,1960,26,693,719,27,694,0.037447989,0.007065742,0.036161335,0.006962416,topic77,134,1,NA,NA,stratigraphy
topic134,1961,26,721,747,27,722,0.036048064,0.006806722,0.03480589,0.006706152,topic77,134,1,NA,NA,stratigraphy
topic134,1962,37,709,746,38,710,0.050802139,0.00802377,0.049597855,0.007949059,topic77,134,1,NA,NA,stratigraphy
topic134,1963,27,764,791,28,765,0.035308953,0.006549774,0.034134008,0.006456005,topic77,134,1,NA,NA,stratigraphy
topic134,1964,47,921,968,48,922,0.049484536,0.006959928,0.048553719,0.006908213,topic77,134,1,NA,NA,stratigraphy
topic134,1965,55,989,1044,56,990,0.053537285,0.006956753,0.052681992,0.00691399,topic77,134,1,NA,NA,stratigraphy
topic134,1966,43,1123,1166,44,1124,0.037671233,0.005568771,0.036878216,0.005519202,topic77,134,1,NA,NA,stratigraphy
topic134,1967,57,1136,1193,58,1137,0.048535565,0.00621385,0.047778709,0.006175412,topic77,134,1,NA,NA,stratigraphy
topic134,1968,50,1342,1392,51,1343,0.036585366,0.005026587,0.03591954,0.004987724,topic77,134,1,NA,NA,stratigraphy
topic134,1969,68,1461,1529,69,1462,0.045068583,0.005300217,0.044473512,0.005271914,topic77,134,1,NA,NA,stratigraphy
topic134,1970,42,1523,1565,43,1524,0.02744097,0.004125577,0.026837061,0.004085104,topic77,134,1,NA,NA,stratigraphy
topic134,1971,75,1642,1717,76,1643,0.044211751,0.004956618,0.043680839,0.004932439,topic77,134,1,NA,NA,stratigraphy
topic134,1972,51,1804,1855,52,1805,0.028002154,0.003827415,0.027493261,0.003796536,topic77,134,1,NA,NA,stratigraphy
topic134,1973,65,1942,2007,66,1943,0.032852165,0.003975854,0.032386647,0.003951484,topic77,134,1,NA,NA,stratigraphy
topic134,1974,70,2021,2091,71,2022,0.033922599,0.003956054,0.033476805,0.003933699,topic77,134,1,NA,NA,stratigraphy
topic134,1975,80,2238,2318,81,2239,0.034913793,0.003810167,0.034512511,0.003791446,topic77,134,1,NA,NA,stratigraphy
topic134,1976,77,2312,2389,78,2313,0.032622334,0.003632243,0.032231059,0.003613392,topic77,134,1,NA,NA,stratigraphy
topic134,1977,97,2610,2707,98,2611,0.036175711,0.003586929,0.035833025,0.003572512,topic77,134,1,NA,NA,stratigraphy
topic134,1978,104,2680,2784,105,2681,0.037688442,0.003607393,0.037356322,0.003594018,topic77,134,1,NA,NA,stratigraphy
topic134,1979,88,2985,3073,89,2986,0.028943089,0.003022746,0.028636512,0.003008636,topic77,134,1,NA,NA,stratigraphy
topic134,1980,99,3237,3336,100,3238,0.029958059,0.002950149,0.029676259,0.002937987,topic77,134,1,NA,NA,stratigraphy
topic134,1981,79,3561,3640,80,3562,0.021965953,0.002428412,0.021703297,0.002415169,topic77,134,1,NA,NA,stratigraphy
topic134,1982,116,3596,3712,117,3597,0.031502423,0.002865773,0.03125,0.002855794,topic77,134,1,NA,NA,stratigraphy
topic134,1983,85,3800,3885,86,3801,0.022125032,0.00235896,0.021879022,0.002347009,topic77,134,1,NA,NA,stratigraphy
topic134,1984,114,4046,4160,115,4047,0.027630947,0.002540448,0.027403846,0.002531194,topic77,134,1,NA,NA,stratigraphy
topic134,1985,83,4359,4442,84,4360,0.01890189,0.002042551,0.018685277,0.002031724,topic77,134,1,NA,NA,stratigraphy
topic134,1986,136,4366,4502,137,4367,0.030417407,0.002558622,0.030208796,0.002550957,topic77,134,1,NA,NA,stratigraphy
topic134,1987,132,4567,4699,133,4568,0.028291853,0.002418006,0.028091083,0.002410429,topic77,134,1,NA,NA,stratigraphy
topic134,1988,162,4695,4857,163,4696,0.033545997,0.002582812,0.033353922,0.002576458,topic77,134,1,NA,NA,stratigraphy
topic134,1989,134,4830,4964,135,4831,0.027184857,0.002307446,0.026994359,0.002300267,topic77,134,1,NA,NA,stratigraphy
topic134,1990,135,4872,5007,136,4873,0.027151128,0.002296137,0.026962253,0.002289044,topic77,134,1,NA,NA,stratigraphy
topic134,1991,137,5154,5291,138,5155,0.026072171,0.00219008,0.025893026,0.002183363,topic77,134,1,NA,NA,stratigraphy
topic134,1992,146,5450,5596,147,5451,0.026259378,0.00213702,0.026090064,0.002130876,topic77,134,1,NA,NA,stratigraphy
topic134,1993,151,5569,5720,152,5570,0.026564138,0.00212564,0.026398601,0.002119742,topic77,134,1,NA,NA,stratigraphy
topic134,1994,181,5920,6101,182,5921,0.029821399,0.002177121,0.029667268,0.002172194,topic77,134,1,NA,NA,stratigraphy
topic134,1995,176,6026,6202,177,6027,0.028529981,0.002113463,0.028377943,0.002108498,topic77,134,1,NA,NA,stratigraphy
topic134,1996,170,6685,6855,171,6686,0.02493802,0.001882991,0.024799416,0.001878296,topic77,134,1,NA,NA,stratigraphy
topic134,1997,160,6654,6814,161,6655,0.023620892,0.001839335,0.023481068,0.001834418,topic77,134,1,NA,NA,stratigraphy
topic134,1998,173,7190,7363,174,7191,0.023625255,0.001769623,0.023495858,0.001765246,topic77,134,1,NA,NA,stratigraphy
topic134,1999,170,7261,7431,171,7262,0.023005516,0.001738805,0.022877136,0.00173441,topic77,134,1,NA,NA,stratigraphy
topic134,2000,170,7564,7734,171,7565,0.022104447,0.001671475,0.021980864,0.001667224,topic77,134,1,NA,NA,stratigraphy
topic134,2001,188,7990,8178,189,7991,0.023105134,0.00166102,0.022988506,0.001657226,topic77,134,1,NA,NA,stratigraphy
topic134,2002,169,8081,8250,170,8082,0.020601066,0.001563575,0.020484848,0.001559534,topic77,134,1,NA,NA,stratigraphy
topic134,2003,201,8632,8833,202,8633,0.022863611,0.001590092,0.022755576,0.001586687,topic77,134,1,NA,NA,stratigraphy
topic134,2004,176,8948,9124,177,8949,0.019395135,0.001443542,0.019289785,0.00143993,topic77,134,1,NA,NA,stratigraphy
topic134,2005,176,9257,9433,177,9258,0.018759936,0.00139672,0.018657903,0.00139321,topic77,134,1,NA,NA,stratigraphy
topic134,2006,240,9723,9963,241,9724,0.024184646,0.001538839,0.02408913,0.001536104,topic77,134,1,NA,NA,stratigraphy
topic134,2007,205,10003,10208,206,10004,0.020176298,0.001391427,0.020082288,0.001388453,topic77,134,1,NA,NA,stratigraphy
topic134,2008,249,10143,10392,250,10144,0.024052338,0.001502726,0.023960739,0.001500148,topic77,134,1,NA,NA,stratigraphy
topic134,2009,258,10351,10609,259,10352,0.024408633,0.001497984,0.024318974,0.00149551,topic77,134,1,NA,NA,stratigraphy
topic134,2010,239,10007,10246,240,10008,0.023419204,0.001493824,0.023326176,0.001491143,topic77,134,1,NA,NA,stratigraphy
topic134,2011,225,9981,10206,226,9982,0.022139498,0.001456233,0.022045855,0.001453433,topic77,134,1,NA,NA,stratigraphy
topic134,2012,169,6819,6988,170,6820,0.024320458,0.00184234,0.024184316,0.001837699,topic77,134,1,NA,NA,stratigraphy
topic134,2013,120,6635,6755,121,6636,0.017907355,0.00161318,0.017764619,0.001607212,topic77,134,1,NA,NA,stratigraphy
topic134,2014,75,2841,2916,76,2842,0.026045236,0.002947925,0.025720165,0.002931467,topic77,134,1,NA,NA,stratigraphy
topic134,2015,18,693,711,19,694,0.026647966,0.006027232,0.025316456,0.005891128,topic77,134,1,NA,NA,stratigraphy
topic134,2016,23,231,254,24,232,0.09375,0.01818206,0.090551181,0.018006087,topic77,134,1,NA,NA,stratigraphy
topic134,2017,6,118,124,7,119,0.055555556,0.020325915,0.048387097,0.019270106,topic77,134,1,NA,NA,stratigraphy
topic135,1809,0,1,1,1,2,0.333333333,0.23570226,0,0,topic132,135,1,NA,NA,systematics
topic135,1812,0,1,1,1,2,0.333333333,0.23570226,0,0,topic132,135,1,NA,NA,systematics
topic135,1815,0,2,2,1,3,0.25,0.193649167,0,0,topic132,135,1,NA,NA,systematics
topic135,1830,0,3,3,1,4,0.2,0.163299316,0,0,topic132,135,1,NA,NA,systematics
topic135,1833,0,3,3,1,4,0.2,0.163299316,0,0,topic132,135,1,NA,NA,systematics
topic135,1834,0,1,1,1,2,0.333333333,0.23570226,0,0,topic132,135,1,NA,NA,systematics
topic135,1836,0,1,1,1,2,0.333333333,0.23570226,0,0,topic132,135,1,NA,NA,systematics
topic135,1837,0,2,2,1,3,0.25,0.193649167,0,0,topic132,135,1,NA,NA,systematics
topic135,1838,0,1,1,1,2,0.333333333,0.23570226,0,0,topic132,135,1,NA,NA,systematics
topic135,1839,0,1,1,1,2,0.333333333,0.23570226,0,0,topic132,135,1,NA,NA,systematics
topic135,1840,0,1,1,1,2,0.333333333,0.23570226,0,0,topic132,135,1,NA,NA,systematics
topic135,1843,0,1,1,1,2,0.333333333,0.23570226,0,0,topic132,135,1,NA,NA,systematics
topic135,1844,0,1,1,1,2,0.333333333,0.23570226,0,0,topic132,135,1,NA,NA,systematics
topic135,1845,0,2,2,1,3,0.25,0.193649167,0,0,topic132,135,1,NA,NA,systematics
topic135,1850,0,2,2,1,3,0.25,0.193649167,0,0,topic132,135,1,NA,NA,systematics
topic135,1852,0,1,1,1,2,0.333333333,0.23570226,0,0,topic132,135,1,NA,NA,systematics
topic135,1854,0,7,7,1,8,0.111111111,0.099380799,0,0,topic132,135,1,NA,NA,systematics
topic135,1856,0,3,3,1,4,0.2,0.163299316,0,0,topic132,135,1,NA,NA,systematics
topic135,1857,0,7,7,1,8,0.111111111,0.099380799,0,0,topic132,135,1,NA,NA,systematics
topic135,1858,0,2,2,1,3,0.25,0.193649167,0,0,topic132,135,1,NA,NA,systematics
topic135,1859,0,3,3,1,4,0.2,0.163299316,0,0,topic132,135,1,NA,NA,systematics
topic135,1860,0,5,5,1,6,0.142857143,0.123717915,0,0,topic132,135,1,NA,NA,systematics
topic135,1861,0,2,2,1,3,0.25,0.193649167,0,0,topic132,135,1,NA,NA,systematics
topic135,1862,0,5,5,1,6,0.142857143,0.123717915,0,0,topic132,135,1,NA,NA,systematics
topic135,1863,0,2,2,1,3,0.25,0.193649167,0,0,topic132,135,1,NA,NA,systematics
topic135,1864,0,1,1,1,2,0.333333333,0.23570226,0,0,topic132,135,1,NA,NA,systematics
topic135,1865,0,3,3,1,4,0.2,0.163299316,0,0,topic132,135,1,NA,NA,systematics
topic135,1866,0,2,2,1,3,0.25,0.193649167,0,0,topic132,135,1,NA,NA,systematics
topic135,1867,1,36,37,2,37,0.051282051,0.034875565,0.027027027,0.026659295,topic132,135,1,NA,NA,systematics
topic135,1868,0,55,55,1,56,0.01754386,0.017238726,0,0,topic132,135,1,NA,NA,systematics
topic135,1869,0,67,67,1,68,0.014492754,0.014284214,0,0,topic132,135,1,NA,NA,systematics
topic135,1870,1,48,49,2,49,0.039215686,0.026917901,0.020408163,0.020198843,topic132,135,1,NA,NA,systematics
topic135,1871,2,58,60,3,59,0.048387097,0.027034894,0.033333333,0.02317406,topic132,135,1,NA,NA,systematics
topic135,1872,0,44,44,1,45,0.02173913,0.021271568,0,0,topic132,135,1,NA,NA,systematics
topic135,1873,0,55,55,1,56,0.01754386,0.017238726,0,0,topic132,135,1,NA,NA,systematics
topic135,1874,2,58,60,3,59,0.048387097,0.027034894,0.033333333,0.02317406,topic132,135,1,NA,NA,systematics
topic135,1875,0,41,41,1,42,0.023255814,0.022721126,0,0,topic132,135,1,NA,NA,systematics
topic135,1876,1,48,49,2,49,0.039215686,0.026917901,0.020408163,0.020198843,topic132,135,1,NA,NA,systematics
topic135,1877,1,50,51,2,51,0.037735849,0.025931482,0.019607843,0.019414658,topic132,135,1,NA,NA,systematics
topic135,1878,1,57,58,2,58,0.033333333,0.022983323,0.017241379,0.0170921,topic132,135,1,NA,NA,systematics
topic135,1879,0,54,54,1,55,0.017857143,0.017541062,0,0,topic132,135,1,NA,NA,systematics
topic135,1880,2,54,56,3,55,0.051724138,0.028832877,0.035714286,0.024798753,topic132,135,1,NA,NA,systematics
topic135,1881,1,57,58,2,58,0.033333333,0.022983323,0.017241379,0.0170921,topic132,135,1,NA,NA,systematics
topic135,1882,0,57,57,1,58,0.016949153,0.016664273,0,0,topic132,135,1,NA,NA,systematics
topic135,1883,1,78,79,2,79,0.024691358,0.017137071,0.012658228,0.012577857,topic132,135,1,NA,NA,systematics
topic135,1884,0,71,71,1,72,0.01369863,0.013512246,0,0,topic132,135,1,NA,NA,systematics
topic135,1885,2,60,62,3,61,0.046875,0.026217356,0.032258065,0.022438979,topic132,135,1,NA,NA,systematics
topic135,1886,0,66,66,1,67,0.014705882,0.014491186,0,0,topic132,135,1,NA,NA,systematics
topic135,1887,6,66,72,7,67,0.094594595,0.033792792,0.083333333,0.032572332,topic132,135,1,NA,NA,systematics
topic135,1888,4,81,85,5,82,0.057471264,0.024810261,0.047058824,0.022969107,topic132,135,1,NA,NA,systematics
topic135,1889,2,68,70,3,69,0.041666667,0.023387901,0.028571429,0.019912344,topic132,135,1,NA,NA,systematics
topic135,1890,3,71,74,4,72,0.052631579,0.025447041,0.040540541,0.022926736,topic132,135,1,NA,NA,systematics
topic135,1891,2,64,66,3,65,0.044117647,0.024722014,0.03030303,0.021100322,topic132,135,1,NA,NA,systematics
topic135,1892,3,64,67,4,65,0.057971014,0.027931134,0.044776119,0.025266112,topic132,135,1,NA,NA,systematics
topic135,1893,3,98,101,4,99,0.038834951,0.01894496,0.02970297,0.01689241,topic132,135,1,NA,NA,systematics
topic135,1894,3,57,60,4,58,0.064516129,0.030951523,0.05,0.028136572,topic132,135,1,NA,NA,systematics
topic135,1895,0,96,96,1,97,0.010204082,0.010100484,0,0,topic132,135,1,NA,NA,systematics
topic135,1896,3,102,105,4,103,0.037383178,0.018253786,0.028571429,0.016258361,topic132,135,1,NA,NA,systematics
topic135,1897,4,86,90,5,87,0.054347826,0.023507981,0.044444444,0.021722783,topic132,135,1,NA,NA,systematics
topic135,1898,4,109,113,5,110,0.043478261,0.018934529,0.03539823,0.017383034,topic132,135,1,NA,NA,systematics
topic135,1899,0,113,113,1,114,0.008695652,0.008620364,0,0,topic132,135,1,NA,NA,systematics
topic135,1900,4,109,113,5,110,0.043478261,0.018934529,0.03539823,0.017383034,topic132,135,1,NA,NA,systematics
topic135,1901,1,115,116,2,116,0.016949153,0.011832827,0.00862069,0.008583451,topic132,135,1,NA,NA,systematics
topic135,1902,8,137,145,9,138,0.06122449,0.019706641,0.055172414,0.018960652,topic132,135,1,NA,NA,systematics
topic135,1903,2,129,131,3,130,0.022556391,0.012827094,0.015267176,0.010712798,topic132,135,1,NA,NA,systematics
topic135,1904,2,135,137,3,136,0.021582734,0.012281496,0.01459854,0.010247101,topic132,135,1,NA,NA,systematics
topic135,1905,6,116,122,7,117,0.056451613,0.020642641,0.049180328,0.019577844,topic132,135,1,NA,NA,systematics
topic135,1906,9,96,105,10,97,0.093457944,0.028008523,0.085714286,0.027319511,topic132,135,1,NA,NA,systematics
topic135,1907,11,106,117,12,107,0.100840336,0.027488113,0.094017094,0.026981773,topic132,135,1,NA,NA,systematics
topic135,1908,5,152,157,6,153,0.037735849,0.01506483,0.031847134,0.014013845,topic132,135,1,NA,NA,systematics
topic135,1909,2,157,159,3,158,0.01863354,0.010624434,0.012578616,0.008838308,topic132,135,1,NA,NA,systematics
topic135,1910,9,129,138,10,130,0.071428571,0.021688728,0.065217391,0.021018295,topic132,135,1,NA,NA,systematics
topic135,1911,4,144,148,5,145,0.033333333,0.01460795,0.027027027,0.013329648,topic132,135,1,NA,NA,systematics
topic135,1912,5,124,129,6,125,0.045801527,0.018195851,0.03875969,0.016994613,topic132,135,1,NA,NA,systematics
topic135,1913,2,135,137,3,136,0.021582734,0.012281496,0.01459854,0.010247101,topic132,135,1,NA,NA,systematics
topic135,1914,4,147,151,5,148,0.032679739,0.014327291,0.026490066,0.013068425,topic132,135,1,NA,NA,systematics
topic135,1915,6,147,153,7,148,0.04516129,0.016625927,0.039215686,0.015692681,topic132,135,1,NA,NA,systematics
