"topic_label","originaltopic","haldtopic","topic_use","topic_majortaxon","topic_discipline","year","proportion_present","sd_proportion_present","rollmean","start_year","start_year_proportion_present","norm_year","norm_prop"
"field ecology","topic20","topic118",1,NA,"ecology",1968,0.0294540229885057,0.00453169580789899,0.0296775147712764,1961,0.0200803212851406,7,1.46681034482758
"field ecology","topic20","topic118",1,NA,"ecology",1969,0.0353172007848267,0.004720431088601,0.0311624425315475,1961,0.0200803212851406,8,1.75879659908437
"field ecology","topic20","topic118",1,NA,"ecology",1970,0.0268370607028754,0.00408510368596092,0.0288670194230805,1961,0.0200803212851406,9,1.33648562300319
"field ecology","topic20","topic118",1,NA,"ecology",1971,0.0297029702970297,0.00409701113073139,0.0281180766042703,1961,0.0200803212851406,10,1.47920792079208
"field ecology","topic20","topic118",1,NA,"ecology",1972,0.0296495956873315,0.00393823589626297,0.0301921700921138,1961,0.0200803212851406,11,1.47654986522911
"field ecology","topic20","topic118",1,NA,"ecology",1973,0.0298953662182362,0.00380134723560439,0.0302804387380599,1961,0.0200803212851406,12,1.48878923766816
"field ecology","topic20","topic118",1,NA,"ecology",1974,0.0277379244380679,0.00359129959771435,0.0287645834687081,1961,0.0200803212851406,13,1.38134863701578
"field ecology","topic20","topic118",1,NA,"ecology",1975,0.0340811044003451,0.00376851670716962,0.0302133922082021,1961,0.0200803212851406,14,1.69723899913718
"field ecology","topic20","topic118",1,NA,"ecology",1976,0.0334868145667643,0.00368071961275239,0.030970161062149,1961,0.0200803212851406,15,1.66764336542486
"field ecology","topic20","topic118",1,NA,"ecology",1977,0.0284447728112301,0.00319514707001418,0.0307291964869287,1961,0.0200803212851406,16,1.41654968599926
"field ecology","topic20","topic118",1,NA,"ecology",1978,0.0380747126436782,0.00362705693231062,0.0323650657720171,1961,0.0200803212851406,17,1.89612068965517
"field ecology","topic20","topic118",1,NA,"ecology",1979,0.0305890009762447,0.00310638541189132,0.0329352810796525,1961,0.0200803212851406,18,1.52333224861698
"field ecology","topic20","topic118",1,NA,"ecology",1980,0.0419664268585132,0.00347158929264382,0.0345123455712861,1961,0.0200803212851406,19,2.08992805755395
"field ecology","topic20","topic118",1,NA,"ecology",1981,0.0442307692307692,0.00340790968625591,0.0366611365040871,1961,0.0200803212851406,20,2.2026923076923
"field ecology","topic20","topic118",1,NA,"ecology",1982,0.0444504310344828,0.00338267765829174,0.0398622681487376,1961,0.0200803212851406,21,2.21363146551724
"field ecology","topic20","topic118",1,NA,"ecology",1983,0.0416988416988417,0.00320713684118709,0.0405870939597703,1961,0.0200803212851406,22,2.07660231660231
"field ecology","topic20","topic118",1,NA,"ecology",1984,0.0447115384615385,0.00320427961985176,0.0434116014568291,1961,0.0200803212851406,23,2.22663461538461
"field ecology","topic20","topic118",1,NA,"ecology",1985,0.0468257541647906,0.00316985402520805,0.0443834669180846,1961,0.0200803212851406,24,2.33192255740657
"field ecology","topic20","topic118",1,NA,"ecology",1986,0.0442025766326077,0.00306340188495762,0.0443778283984523,1961,0.0200803212851406,25,2.20128831630386
"field ecology","topic20","topic118",1,NA,"ecology",1987,0.0453287933602894,0.00303466858459736,0.0445535008636136,1961,0.0200803212851406,26,2.25737390934241
"field ecology","topic20","topic118",1,NA,"ecology",1988,0.0518838789376158,0.00318245984383277,0.0465905083113684,1961,0.0200803212851406,27,2.58381717109326
"field ecology","topic20","topic118",1,NA,"ecology",1989,0.0441176470588235,0.00291469091014734,0.0464717300308254,1961,0.0200803212851406,28,2.19705882352941
"field ecology","topic20","topic118",1,NA,"ecology",1990,0.0457359696425005,0.00295239476626584,0.0462537731263674,1961,0.0200803212851406,29,2.27765128819652
"field ecology","topic20","topic118",1,NA,"ecology",1991,0.0523530523530524,0.00306214256955897,0.0478838682704563,1961,0.0200803212851406,30,2.607182007182
"field ecology","topic20","topic118",1,NA,"ecology",1992,0.0516440314510365,0.00295840008615902,0.0491469158886057,1961,0.0200803212851406,31,2.57187276626161
"field ecology","topic20","topic118",1,NA,"ecology",1993,0.0452797202797203,0.0027491087942789,0.0478260841570266,1961,0.0200803212851406,32,2.25493006993007
"field ecology","topic20","topic118",1,NA,"ecology",1994,0.0516308801835765,0.00283297638303995,0.0493287307819772,1961,0.0200803212851406,33,2.5712178331421
"field ecology","topic20","topic118",1,NA,"ecology",1995,0.0512737826507578,0.00280060751066688,0.0504362933836287,1961,0.0200803212851406,34,2.55343437600773
"field ecology","topic20","topic118",1,NA,"ecology",1996,0.0510576221735959,0.00265856010867408,0.0501772073477374,1961,0.0200803212851406,35,2.54266958424507
"field ecology","topic20","topic118",1,NA,"ecology",1997,0.0542999706486645,0.00274520912661374,0.050708395187263,1961,0.0200803212851406,36,2.70413853830349
"field ecology","topic20","topic118",1,NA,"ecology",1998,0.0548689392910498,0.00265388377969686,0.0526262389895289,1961,0.0200803212851406,37,2.73247317669427
"field ecology","topic20","topic118",1,NA,"ecology",1999,0.0518099851971471,0.00257117000028584,0.052662059992243,1961,0.0200803212851406,38,2.58013726281792
"field ecology","topic20","topic118",1,NA,"ecology",2000,0.0553400568916473,0.00259989295285184,0.0534753148404209,1961,0.0200803212851406,39,2.75593483320403
"field ecology","topic20","topic118",1,NA,"ecology",2001,0.0508681829298117,0.0024297569060612,0.0534374269916641,1961,0.0200803212851406,40,2.53323550990462
"field ecology","topic20","topic118",1,NA,"ecology",2002,0.0558787878787879,0.00252877617888719,0.0537531904376888,1961,0.0200803212851406,41,2.78276363636363
"field ecology","topic20","topic118",1,NA,"ecology",2003,0.0508321068719574,0.00233714931677319,0.0529458239538703,1961,0.0200803212851406,42,2.53143892222347
"field ecology","topic20","topic118",1,NA,"ecology",2004,0.0549101271372205,0.0023848998215003,0.053565852341885,1961,0.0200803212851406,43,2.73452433143358
"field ecology","topic20","topic118",1,NA,"ecology",2005,0.0566097741969681,0.00237939464720213,0.0538197958029491,1961,0.0200803212851406,44,2.81916675500901
"field ecology","topic20","topic118",1,NA,"ecology",2006,0.0560072267389341,0.00230362245864923,0.0548476045647736,1961,0.0200803212851406,45,2.78915989159891
"field ecology","topic20","topic118",1,NA,"ecology",2007,0.0588753918495298,0.00232980803804337,0.055446925358922,1961,0.0200803212851406,46,2.93199451410658
"field ecology","topic20","topic118",1,NA,"ecology",2008,0.0582178598922248,0.00229696180919612,0.0569240759629755,1961,0.0200803212851406,47,2.89924942263279
"field ecology","topic20","topic118",1,NA,"ecology",2009,0.0515599962296164,0.00214696095100511,0.0562540497814546,1961,0.0200803212851406,48,2.56768781223489
"field ecology","topic20","topic118",1,NA,"ecology",2010,0.0535818856138981,0.00222470967095544,0.0556484720648406,1961,0.0200803212851406,49,2.66837790357212
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1961,0.0120481927710843,0.00399179778557949,0.0142669100049584,1961,0.0120481927710843,0,1
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1962,0.0120643431635389,0.00399711604942388,0.0132042652095461,1961,0.0120481927710843,1,1.00134048257373
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1963,0.00758533501896334,0.00308493294356008,0.0110683641768091,1961,0.0120481927710843,2,0.629582806573959
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1964,0.0144628099173554,0.0038372948361785,0.0111792849919909,1961,0.0120481927710843,3,1.2004132231405
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1965,0.0162835249042146,0.00391704836987043,0.0124888411550313,1961,0.0120481927710843,4,1.35153256704982
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1966,0.0111492281303602,0.00307495315649344,0.0123090482268865,1961,0.0120481927710843,5,0.9253859348199
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1967,0.0184409052808047,0.00389519426793278,0.0135843606503397,1961,0.0120481927710843,6,1.53059513830679
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1968,0.0229885057471264,0.00401684977917383,0.0166649947959723,1961,0.0120481927710843,7,1.9080459770115
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1969,0.0163505559189012,0.00324326693405317,0.0170425439962814,1961,0.0120481927710843,8,1.3570961412688
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1970,0.0223642172523962,0.00373773256847091,0.0182586824659177,1961,0.0120481927710843,9,1.85623003194889
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1971,0.0227140361094933,0.00359561214774511,0.0205716440617444,1961,0.0120481927710843,10,1.88526499708795
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1972,0.0226415094339623,0.00345388343366173,0.0214117648923759,1961,0.0120481927710843,11,1.87924528301888
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1973,0.0234180368709517,0.00337563830130494,0.0214976711171409,1961,0.0120481927710843,12,1.943697060289
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1974,0.0253467240554758,0.00343723302150968,0.0232969047444559,1961,0.0120481927710843,13,2.1037780966045
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1975,0.0297670405522002,0.00352979209076677,0.0247774694044167,1961,0.0120481927710843,14,2.47066436583262
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1976,0.030975303474257,0.00354459918196587,0.0264297228773694,1961,0.0120481927710843,15,2.57095018836334
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1977,0.0265977096416697,0.00309260301063906,0.0272209629189109,1961,0.0120481927710843,16,2.20760990025859
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1978,0.0269396551724138,0.00306853645941054,0.0279252865792033,1961,0.0120481927710843,17,2.23599137931035
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1979,0.0266840221282135,0.00290717578333924,0.0281927461937508,1961,0.0120481927710843,18,2.21477383664173
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1980,0.0317745803357314,0.00303679258868374,0.0285942541504571,1961,0.0120481927710843,19,2.63729016786571
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1981,0.0293956043956044,0.00279970086892251,0.0282783143347266,1961,0.0120481927710843,20,2.43983516483517
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1982,0.0239762931034483,0.00251082947941402,0.0277540310270823,1961,0.0120481927710843,21,1.99003232758622
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1983,0.0316602316602317,0.0028091531488157,0.0286981463246459,1961,0.0120481927710843,22,2.62779922779924
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1984,0.0307692307692308,0.00267747392822456,0.0295151880528493,1961,0.0120481927710843,23,2.55384615384616
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1985,0.0308419630796938,0.00259405410557114,0.0293286646016418,1961,0.0120481927710843,24,2.55988293561459
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1986,0.0270990670812972,0.00241996304849238,0.0288693571387804,1961,0.0120481927710843,25,2.24922256774767
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1987,0.0340497978293254,0.00264564710926305,0.0308840580839558,1961,0.0120481927710843,26,2.82613321983402
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1988,0.0277949351451513,0.00235872722827709,0.0301109987809397,1961,0.0120481927710843,27,2.30697961704757
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1989,0.0312248186946011,0.00246857074792034,0.0302021163660138,1961,0.0120481927710843,28,2.5916599516519
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1990,0.030357499500699,0.00242465540017945,0.0301052236502148,1961,0.0120481927710843,29,2.51967245855802
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1991,0.0236250236250236,0.00208797630151111,0.0294104149589601,1961,0.0120481927710843,30,1.96087696087696
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1992,0.0226947819871337,0.00199085331872671,0.0271394117905217,1961,0.0120481927710843,31,1.8836669049321
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1993,0.0248251748251748,0.00205726095655598,0.0265454597265264,1961,0.0120481927710843,32,2.06048951048951
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1994,0.0283560072119325,0.0021250816028733,0.0259716974299927,1961,0.0120481927710843,33,2.3535485985904
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1995,0.0282167042889391,0.00210267415798121,0.0255435383876407,1961,0.0120481927710843,34,2.34198645598195
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1996,0.0239241429613421,0.00184567933743017,0.0256033622549044,1961,0.0120481927710843,35,1.9857038657914
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1997,0.0220135016143235,0.00177750131166569,0.0254671061803424,1961,0.0120481927710843,36,1.82712063398886
"field ecology wildlife","topic27","topic119",1,"animal","ecology",1998,0.0259405133776993,0.00185248467271327,0.0256901738908473,1961,0.0120481927710843,37,2.15306261034905
